Timestamp,Gaze_X,Gaze_Y
1.947339,0.47780000000000017,0.5012000000000002
1.967431,0.47680000000000017,0.49950000000000017
1.987411,0.47740000000000016,0.49950000000000017
2.007505,0.4772000000000002,0.49950000000000017
2.027483,0.4762000000000002,0.5115000000000002
2.047576,0.47540000000000016,0.5014000000000002
2.067556,0.4777000000000002,0.5155000000000002
2.087648,0.47740000000000016,0.5162000000000002
2.107629,0.4802000000000001,0.5146000000000002
2.127721,0.4812000000000001,0.5067000000000002
2.147701,0.5080000000000001,0.41200000000000014
2.167793,0.4928000000000002,0.46030000000000015
2.187774,0.4888000000000002,0.4676000000000001
2.207866,0.48650000000000015,0.4782000000000001
2.227846,0.48420000000000013,0.47590000000000016
2.247939,0.4838000000000002,0.48570000000000013
2.267919,0.48370000000000013,0.47940000000000016
2.288011,0.4833000000000002,0.48040000000000016
2.307991,0.48150000000000015,0.48010000000000014
2.328084,0.48030000000000017,0.48640000000000017
2.348063,0.4757000000000002,0.47680000000000017
2.368157,0.47610000000000013,0.4762000000000002
2.388136,0.47540000000000016,0.49060000000000015
2.408228,0.47480000000000017,0.4923000000000002
2.428209,0.47560000000000013,0.5003000000000002
2.448301,0.47590000000000016,0.49980000000000013
2.468281,0.47550000000000014,0.5060000000000001
2.488373,0.47600000000000015,0.5049000000000001
2.508354,0.47640000000000016,0.5038000000000001
2.528446,0.4762000000000002,0.5029000000000001
2.548426,0.4752000000000002,0.5106000000000002
2.568518,0.47550000000000014,0.5110000000000001
2.588499,0.47260000000000013,0.49610000000000015
2.608591,0.47260000000000013,0.4964000000000002
2.628571,0.4722000000000002,0.4893000000000002
2.648663,0.47190000000000015,0.48940000000000017
2.668644,0.47190000000000015,0.49010000000000015
2.688736,0.4717000000000002,0.49070000000000014
2.708716,0.47210000000000013,0.4918000000000002
2.728808,0.47280000000000016,0.49200000000000016
2.748789,0.47350000000000014,0.5007000000000001
2.768881,0.47140000000000015,0.4948000000000002
2.788861,0.47380000000000017,0.5094000000000002
2.808953,0.47350000000000014,0.5091000000000001
2.828933,0.47110000000000013,0.42320000000000013
2.849026,0.4727000000000002,0.45690000000000014
2.869006,0.4722000000000002,0.47150000000000014
2.8891,0.47200000000000014,0.48160000000000014
2.909078,0.47160000000000013,0.4707000000000002
2.929171,0.47210000000000013,0.47110000000000013
2.949152,0.47140000000000015,0.47360000000000013
2.969243,0.47340000000000015,0.47560000000000013
2.989223,0.47380000000000017,0.47760000000000014
3.009317,0.47350000000000014,0.4732000000000002
3.029296,0.47660000000000013,0.5016000000000002
3.049389,0.47340000000000015,0.4964000000000002
3.069368,0.47590000000000016,0.4787000000000001
3.08946,0.47540000000000016,0.49120000000000014
3.109441,0.47690000000000016,0.47780000000000017
3.129534,0.47650000000000015,0.48410000000000014
3.149514,0.47690000000000016,0.49390000000000017
3.169606,0.47640000000000016,0.49550000000000016
3.189586,0.47650000000000015,0.4969000000000002
3.209679,0.4767000000000002,0.5028000000000001
3.229659,0.4757000000000002,0.4823000000000002
3.249751,0.47580000000000017,0.4888000000000002
3.269731,0.47590000000000016,0.4954000000000002
3.289823,0.47600000000000015,0.49600000000000016
3.309804,0.47350000000000014,0.4953000000000002
3.329897,0.47340000000000015,0.49600000000000016
3.349876,0.47240000000000015,0.48920000000000013
3.369968,0.47360000000000013,0.5013000000000002
3.389948,0.47340000000000015,0.5010000000000001
3.410041,0.47400000000000014,0.5003000000000002
3.430021,0.47460000000000013,0.5154000000000002
3.450113,0.47440000000000015,0.5143000000000002
3.470094,0.47690000000000016,0.4963000000000002
3.490186,0.47630000000000017,0.49600000000000016
3.510166,0.47750000000000015,0.5094000000000002
3.530258,0.47680000000000017,0.5097000000000002
3.550239,0.47330000000000017,0.5017000000000001
3.570331,0.47310000000000013,0.5017000000000001
3.590311,0.4737000000000002,0.4944000000000002
3.610403,0.47340000000000015,0.49450000000000016
3.630384,0.46790000000000015,0.47040000000000015
3.650476,0.4681000000000001,0.47040000000000015
3.670456,0.46430000000000016,0.48030000000000017
3.690548,0.46400000000000013,0.48040000000000016
3.710529,0.4641000000000001,0.47990000000000016
3.730622,0.4646000000000001,0.4797000000000001
3.750601,0.46930000000000016,0.49500000000000016
3.770693,0.4692000000000002,0.49500000000000016
3.790674,0.46900000000000014,0.5025000000000002
3.810766,0.46930000000000016,0.5043000000000002
3.830746,0.47210000000000013,0.49820000000000014
3.850838,0.47300000000000014,0.5061000000000002
3.870819,0.47390000000000015,0.5146000000000002
3.890911,0.47440000000000015,0.5169000000000001
3.910891,0.4732000000000002,0.5078000000000001
3.930983,0.4747000000000002,0.5108000000000001
3.950964,0.47410000000000013,0.5092000000000002
3.971056,0.47410000000000013,0.5106000000000002
3.991036,0.47310000000000013,0.5011000000000002
4.011129,0.4727000000000002,0.5011000000000002
4.031109,0.47340000000000015,0.5107000000000002
4.051201,0.46930000000000016,0.49830000000000013
4.071181,0.46840000000000015,0.48970000000000014
4.091273,0.46880000000000016,0.49090000000000017
4.111253,0.46930000000000016,0.49110000000000015
4.131346,0.46890000000000015,0.49140000000000017
4.151326,0.46800000000000014,0.48060000000000014
4.171419,0.4686000000000001,0.48540000000000016
4.191399,0.46200000000000013,0.44980000000000014
4.211491,0.46380000000000016,0.46070000000000016
4.231471,0.46540000000000015,0.46780000000000016
4.251564,0.46750000000000014,0.47290000000000015
4.271544,0.46800000000000014,0.46700000000000014
4.291636,0.47000000000000014,0.4818000000000002
4.311616,0.47350000000000014,0.45190000000000013
4.331709,0.47350000000000014,0.4545000000000001
4.351689,0.47360000000000013,0.45770000000000016
4.371781,0.4737000000000002,0.4576000000000002
4.391761,0.47710000000000014,0.47990000000000016
4.411854,0.4772000000000002,0.47960000000000014
4.431834,0.47710000000000014,0.48130000000000017
4.451926,0.47700000000000015,0.48150000000000015
4.471906,0.47780000000000017,0.5079000000000001
4.491999,0.4777000000000002,0.5083000000000002
4.511979,0.46530000000000016,0.46220000000000017
4.532071,0.4692000000000002,0.47900000000000015
4.552051,0.4707000000000002,0.49010000000000015
4.572143,0.47190000000000015,0.49500000000000016
4.592124,0.47230000000000016,0.49770000000000014
4.612216,0.4722000000000002,0.49340000000000017
4.632196,0.47250000000000014,0.4944000000000002
4.652288,0.4732000000000002,0.49570000000000014
4.672269,0.47290000000000015,0.49520000000000014
4.692361,0.47310000000000013,0.49970000000000014
4.712341,0.47640000000000016,0.5076000000000002
4.732434,0.47610000000000013,0.5087000000000002
4.752414,0.47480000000000017,0.49860000000000015
4.772506,0.47360000000000013,0.49320000000000014
4.792486,0.47240000000000015,0.48370000000000013
4.812578,0.47310000000000013,0.49050000000000016
4.832559,0.4737000000000002,0.49200000000000016
4.852651,0.4727000000000002,0.48570000000000013
4.872631,0.47250000000000014,0.48590000000000017
4.892723,0.47250000000000014,0.48560000000000014
4.912704,0.47290000000000015,0.4994000000000002
4.932796,0.47280000000000016,0.5001000000000002
4.952776,0.4737000000000002,0.5111000000000001
4.972868,0.47440000000000015,0.5167000000000002
4.992849,0.4742000000000002,0.5163000000000002
5.012941,0.47430000000000017,0.5162000000000002
5.032921,0.47010000000000013,0.48800000000000016
5.053013,0.46870000000000017,0.48920000000000013
5.072993,0.46940000000000015,0.48960000000000015
5.093086,0.46980000000000016,0.49110000000000015
5.113067,0.47010000000000013,0.48570000000000013
5.133158,0.4697000000000002,0.48550000000000015
5.153139,0.47030000000000016,0.48050000000000015
5.173231,0.46960000000000013,0.4802000000000001
5.193211,0.47130000000000016,0.49000000000000016
5.213303,0.47140000000000015,0.4903000000000002
5.233284,0.47430000000000017,0.5175000000000002
5.253376,0.47590000000000016,0.5224000000000002
5.273356,0.47530000000000017,0.5223000000000002
5.293449,0.47560000000000013,0.5151000000000001
5.313429,0.47790000000000016,0.5051000000000002
5.333521,0.47700000000000015,0.49880000000000013
5.353501,0.47630000000000017,0.49780000000000013
5.373594,0.47710000000000014,0.49820000000000014
5.393574,0.47660000000000013,0.49700000000000016
5.413666,0.47830000000000017,0.48940000000000017
5.433646,0.47800000000000015,0.47760000000000014
5.453738,0.47930000000000017,0.4641000000000001
5.473719,0.4792000000000001,0.4641000000000001
5.493811,0.47790000000000016,0.47060000000000013
5.513791,0.46990000000000015,0.47030000000000016
5.533883,0.47130000000000016,0.47650000000000015
5.553864,0.47210000000000013,0.48390000000000016
5.573956,0.47230000000000016,0.48450000000000015
5.593936,0.47200000000000014,0.48570000000000013
5.614029,0.47000000000000014,0.49320000000000014
5.634009,0.47100000000000014,0.5049000000000001
5.654101,0.46880000000000016,0.5123000000000002
5.674081,0.47180000000000016,0.49320000000000014
5.694174,0.4717000000000002,0.49320000000000014
5.714154,0.4767000000000002,0.49760000000000015
5.734246,0.4762000000000002,0.49750000000000016
5.754226,0.47130000000000016,0.45170000000000016
5.774319,0.4722000000000002,0.46630000000000016
5.794299,0.4732000000000002,0.47180000000000016
5.814391,0.4732000000000002,0.47490000000000016
5.834371,0.47230000000000016,0.46520000000000017
5.854463,0.47350000000000014,0.47350000000000014
5.874443,0.46960000000000013,0.48650000000000015
5.894536,0.46990000000000015,0.48790000000000017
5.914516,0.47000000000000014,0.49780000000000013
5.934609,0.47040000000000015,0.4979000000000002
5.954589,0.4717000000000002,0.5063000000000002
5.974681,0.47160000000000013,0.5060000000000001
5.994661,0.47230000000000016,0.5075000000000002
6.014754,0.47260000000000013,0.5074000000000002
6.034734,0.47310000000000013,0.5015000000000002
6.054826,0.47350000000000014,0.5018000000000001
6.074806,0.47550000000000014,0.5059000000000001
6.094898,0.4747000000000002,0.5101000000000001
6.114879,0.47510000000000013,0.5026000000000002
6.134971,0.47490000000000016,0.5058000000000001
6.154951,0.4737000000000002,0.4973000000000002
6.175044,0.47450000000000014,0.5025000000000002
6.195024,0.47260000000000013,0.49670000000000014
6.215116,0.47250000000000014,0.49760000000000015
6.235096,0.46980000000000016,0.46520000000000017
6.255188,0.47090000000000015,0.4898000000000002
6.275169,0.46630000000000016,0.47650000000000015
6.295261,0.46650000000000014,0.4767000000000002
6.315241,0.4646000000000001,0.46890000000000015
6.335334,0.46470000000000017,0.46820000000000017
6.355314,0.4656000000000001,0.47740000000000016
6.375406,0.46530000000000016,0.47790000000000016
6.395387,0.46690000000000015,0.48420000000000013
6.415478,0.46700000000000014,0.48390000000000016
6.435459,0.46880000000000016,0.49950000000000017
6.455551,0.4692000000000002,0.49930000000000013
6.475531,0.4742000000000002,0.49850000000000017
6.495624,0.47440000000000015,0.4984000000000002
6.515603,0.47540000000000016,0.49910000000000015
6.535697,0.4752000000000002,0.49910000000000015
6.555676,0.47510000000000013,0.4989000000000002
6.575768,0.47550000000000014,0.49860000000000015
6.595749,0.47630000000000017,0.49210000000000015
6.615843,0.47630000000000017,0.49260000000000015
6.635821,0.47480000000000017,0.48260000000000014
6.655915,0.47430000000000017,0.48290000000000016
6.675894,0.4732000000000002,0.49660000000000015
6.695986,0.47260000000000013,0.4969000000000002
6.715966,0.47390000000000015,0.5044000000000002
6.736058,0.47410000000000013,0.5053000000000002
6.756039,0.47390000000000015,0.5053000000000002
6.776131,0.4727000000000002,0.49320000000000014
6.796112,0.47310000000000013,0.49920000000000014
6.816204,0.47330000000000017,0.49920000000000014
6.836185,0.47500000000000014,0.5103000000000002
6.856276,0.47550000000000014,0.5103000000000002
6.876256,0.4752000000000002,0.5099000000000001
6.896348,0.47530000000000017,0.5098000000000001
6.916329,0.47440000000000015,0.5161000000000001
6.936421,0.47480000000000017,0.5160000000000001
6.956402,0.47510000000000013,0.5153000000000002
6.976493,0.4772000000000002,0.5210000000000001
6.996473,0.47150000000000014,0.47850000000000015
7.016566,0.47260000000000013,0.4893000000000002
7.036546,0.46930000000000016,0.46670000000000017
7.056639,0.4697000000000002,0.4732000000000002
7.076619,0.45920000000000016,0.40960000000000013
7.096711,0.46980000000000016,0.4722000000000002
7.116691,0.4722000000000002,0.48890000000000017
7.136784,0.4702000000000002,0.47200000000000014
7.156764,0.4802000000000001,0.3711000000000001
7.176856,0.47700000000000015,0.41760000000000014
7.196836,0.47750000000000015,0.44480000000000014
7.216928,0.47800000000000015,0.45610000000000017
7.236909,0.48320000000000013,0.4520000000000001
7.257002,0.48350000000000015,0.46170000000000017
7.276981,0.48550000000000015,0.4772000000000002
7.297073,0.48400000000000015,0.4747000000000002
7.317054,0.48320000000000013,0.48820000000000013
7.337146,0.4772000000000002,0.5107000000000002
7.357126,0.47880000000000017,0.5179000000000001
7.377218,0.47840000000000016,0.5192000000000002
7.397199,0.47590000000000016,0.4974000000000002
7.417291,0.47610000000000013,0.49770000000000014
7.437271,0.4792000000000001,0.48520000000000013
7.457363,0.47810000000000014,0.48710000000000014
7.477344,0.47730000000000017,0.48820000000000013
7.497436,0.47700000000000015,0.49270000000000014
7.517416,0.47700000000000015,0.49610000000000015
7.537509,0.47760000000000014,0.49010000000000015
7.557489,0.47810000000000014,0.49040000000000017
7.577581,0.47800000000000015,0.49050000000000016
7.597562,0.48000000000000015,0.49900000000000017
7.617654,0.47990000000000016,0.4999000000000002
7.637633,0.47990000000000016,0.49700000000000016
7.657726,0.4797000000000001,0.49710000000000015
7.677706,0.47990000000000016,0.49760000000000015
7.697799,0.48000000000000015,0.49760000000000015
7.717779,0.4812000000000001,0.48360000000000014
7.737871,0.47860000000000014,0.5095000000000002
7.757851,0.4732000000000002,0.4560000000000001
7.777944,0.47450000000000014,0.46700000000000014
7.797923,0.47450000000000014,0.47530000000000017
7.818016,0.4767000000000002,0.46780000000000016
7.837997,0.47610000000000013,0.47510000000000013
7.858089,0.47630000000000017,0.47700000000000015
7.878069,0.4752000000000002,0.45940000000000014
7.898161,0.47590000000000016,0.46450000000000014
7.918141,0.47340000000000015,0.4692000000000002
7.938235,0.47330000000000017,0.46910000000000013
7.958214,0.47190000000000015,0.48050000000000015
7.978306,0.47210000000000013,0.47490000000000016
7.998286,0.47230000000000016,0.47240000000000015
8.018378,0.47290000000000015,0.48440000000000016
8.038359,0.47210000000000013,0.4636000000000001
8.05845,0.4727000000000002,0.46430000000000016
8.078432,0.47230000000000016,0.46180000000000015
8.098525,0.47230000000000016,0.46150000000000013
8.118503,0.4722000000000002,0.4611000000000001
8.138595,0.47160000000000013,0.4621000000000001
8.158576,0.47400000000000014,0.46430000000000016
8.178669,0.47400000000000014,0.46930000000000016
8.198649,0.47440000000000015,0.47110000000000013
8.218742,0.47390000000000015,0.4656000000000001
8.238721,0.47150000000000014,0.47560000000000013
8.258813,0.47140000000000015,0.47590000000000016
8.278794,0.4732000000000002,0.48950000000000016
8.298886,0.47280000000000016,0.48950000000000016
8.318866,0.47380000000000017,0.4979000000000002
8.338959,0.47410000000000013,0.4973000000000002
8.358939,0.47450000000000014,0.5053000000000002
8.379031,0.47460000000000013,0.5053000000000002
8.399012,0.47430000000000017,0.5048000000000001
8.419103,0.47450000000000014,0.5108000000000001
8.439084,0.4762000000000002,0.5227000000000002
8.459176,0.4762000000000002,0.5225000000000002
8.479156,0.4762000000000002,0.5170000000000001
8.499249,0.47650000000000015,0.5168000000000001
8.519228,0.47660000000000013,0.5179000000000001
8.539321,0.47650000000000015,0.5183000000000002
8.559301,0.46960000000000013,0.5028000000000001
8.579393,0.46940000000000015,0.5031000000000002
8.599374,0.4681000000000001,0.48740000000000017
8.619466,0.46780000000000016,0.4792000000000001
8.639446,0.46790000000000015,0.4792000000000001
8.659539,0.46840000000000015,0.4802000000000001
8.679518,0.46600000000000014,0.4717000000000002
8.699611,0.46550000000000014,0.47200000000000014
8.719591,0.46580000000000016,0.47230000000000016
8.739683,0.46420000000000017,0.45520000000000016
8.759664,0.46960000000000013,0.46650000000000014
8.779757,0.4697000000000002,0.46640000000000015
8.799736,0.4712000000000002,0.46990000000000015
8.819828,0.47210000000000013,0.47760000000000014
8.839808,0.47190000000000015,0.4772000000000002
8.859901,0.47110000000000013,0.47650000000000015
8.879881,0.47260000000000013,0.49110000000000015
8.899974,0.47360000000000013,0.4908000000000002
8.919954,0.47330000000000017,0.48960000000000015
8.940046,0.47490000000000016,0.5045000000000002
8.960026,0.47660000000000013,0.5117000000000002
8.980118,0.47640000000000016,0.5120000000000001
9.000099,0.47580000000000017,0.5242000000000002
9.020191,0.47490000000000016,0.5241000000000001
9.040171,0.47560000000000013,0.5241000000000001
9.060263,0.47560000000000013,0.5241000000000001
9.080244,0.47580000000000017,0.5251000000000001
9.100336,0.47360000000000013,0.5195000000000002
9.120316,0.4737000000000002,0.5196000000000002
9.140409,0.47250000000000014,0.5202000000000002
9.160389,0.47240000000000015,0.5127000000000002
9.180482,0.47290000000000015,0.5125000000000002
9.200461,0.47340000000000015,0.5129000000000001
9.220555,0.47460000000000013,0.5127000000000002
9.240533,0.47450000000000014,0.5134000000000002
9.260626,0.47490000000000016,0.5134000000000002
9.280606,0.47680000000000017,0.49810000000000015
9.300698,0.47890000000000016,0.5047000000000001
9.320679,0.47950000000000015,0.5053000000000002
9.340771,0.4818000000000002,0.49850000000000017
9.360751,0.48290000000000016,0.5001000000000002
9.380844,0.48290000000000016,0.5004000000000002
9.400824,0.48270000000000013,0.4994000000000002
9.420916,0.4828000000000002,0.4979000000000002
9.440896,0.47990000000000016,0.48590000000000017
9.460989,0.48090000000000016,0.48620000000000013
9.480969,0.47850000000000015,0.49910000000000015
9.501061,0.48000000000000015,0.49460000000000015
9.521041,0.48040000000000016,0.4863000000000002
9.541134,0.47830000000000017,0.4949000000000002
9.561114,0.47650000000000015,0.49270000000000014
9.581206,0.47630000000000017,0.49350000000000016
9.601186,0.47630000000000017,0.4938000000000002
9.621279,0.47580000000000017,0.4949000000000002
9.641259,0.47760000000000014,0.5055000000000002
9.661351,0.47760000000000014,0.5064000000000002
9.681331,0.47740000000000016,0.5073000000000002
9.701423,0.47710000000000014,0.5135000000000002
9.721404,0.47350000000000014,0.5102000000000002
9.741496,0.47400000000000014,0.5100000000000001
9.761476,0.47440000000000015,0.5158000000000001
9.781568,0.47400000000000014,0.5159000000000001
9.801549,0.47390000000000015,0.5154000000000002
9.821641,0.47440000000000015,0.5143000000000002
9.841621,0.47350000000000014,0.5090000000000001
9.861713,0.47360000000000013,0.5087000000000002
9.881694,0.47330000000000017,0.5092000000000002
9.901786,0.47380000000000017,0.5089000000000001
9.921766,0.47610000000000013,0.5213000000000002
9.941858,0.47600000000000015,0.5197000000000002
9.961839,0.47590000000000016,0.5075000000000002
9.981932,0.4762000000000002,0.5070000000000001
10.001912,0.47600000000000015,0.5072000000000002
10.022003,0.47560000000000013,0.5076000000000002
10.041984,0.47600000000000015,0.4802000000000001
10.062076,0.4767000000000002,0.5027000000000001
10.082056,0.47530000000000017,0.5129000000000001
10.102149,0.47460000000000013,0.5043000000000002
10.122129,0.4737000000000002,0.5042000000000002
10.142222,0.47290000000000015,0.5054000000000002
10.162201,0.47390000000000015,0.5181000000000001
10.182293,0.4732000000000002,0.5189000000000001
10.202274,0.47290000000000015,0.5191000000000001
10.222366,0.47250000000000014,0.5185000000000002
10.242346,0.4722000000000002,0.5235000000000002
10.262438,0.47210000000000013,0.5232000000000002
10.282419,0.47250000000000014,0.5161000000000001
10.302512,0.47350000000000014,0.5173000000000002
10.322491,0.4742000000000002,0.5175000000000002
10.342583,0.47460000000000013,0.5169000000000001
10.362564,0.47460000000000013,0.5168000000000001
10.382656,0.4747000000000002,0.5164000000000002
10.402636,0.47500000000000014,0.5160000000000001
10.422729,0.47490000000000016,0.5154000000000002
10.442709,0.47560000000000013,0.5157000000000002
10.462801,0.47560000000000013,0.5149000000000001
10.482781,0.47600000000000015,0.5206000000000002
10.502873,0.47590000000000016,0.5213000000000002
10.522854,0.47560000000000013,0.5214000000000002
10.542946,0.47550000000000014,0.5213000000000002
10.562926,0.47630000000000017,0.5153000000000002
10.583019,0.47660000000000013,0.5158000000000001
10.602999,0.47650000000000015,0.5153000000000002
10.623091,0.47700000000000015,0.5148000000000001
10.643071,0.4772000000000002,0.5150000000000001
10.663163,0.4772000000000002,0.5149000000000001
10.683144,0.47710000000000014,0.5165000000000002
10.703236,0.47700000000000015,0.5162000000000002
10.723216,0.47700000000000015,0.5155000000000002
10.743308,0.47700000000000015,0.5157000000000002
10.763289,0.47680000000000017,0.5221000000000001
10.783381,0.47630000000000017,0.5220000000000001
10.803361,0.47580000000000017,0.5236000000000002
10.823454,0.47560000000000013,0.5242000000000002
10.843434,0.47500000000000014,0.5243000000000002
10.863526,0.47680000000000017,0.5221000000000001
10.883506,0.47540000000000016,0.5236000000000002
10.903598,0.47550000000000014,0.5237000000000002
10.923579,0.4767000000000002,0.5223000000000002
10.943671,0.47630000000000017,0.5224000000000002
10.963651,0.4707000000000002,0.47290000000000015
10.983743,0.47540000000000016,0.5128000000000001
11.003723,0.47590000000000016,0.5138000000000001
11.023816,0.47590000000000016,0.5135000000000002
11.043796,0.47610000000000013,0.5137000000000002
11.063889,0.4757000000000002,0.5139000000000001
11.083869,0.4757000000000002,0.5140000000000001
11.103961,0.4752000000000002,0.5122000000000002
11.123941,0.47510000000000013,0.5127000000000002
11.144034,0.47360000000000013,0.49610000000000015
11.164014,0.4762000000000002,0.5213000000000002
11.184106,0.47590000000000016,0.5217000000000002
11.204086,0.47580000000000017,0.5222000000000002
11.224179,0.47630000000000017,0.5155000000000002
11.244159,0.47630000000000017,0.5148000000000001
11.264251,0.4767000000000002,0.5146000000000002
11.284231,0.4767000000000002,0.5150000000000001
11.304323,0.47690000000000016,0.5151000000000001
11.324304,0.47590000000000016,0.5059000000000001
11.344396,0.47600000000000015,0.5101000000000001
11.364376,0.47610000000000013,0.5093000000000002
11.384468,0.47600000000000015,0.5088000000000001
11.404449,0.47600000000000015,0.5088000000000001
11.424541,0.47610000000000013,0.5147000000000002
11.444521,0.4762000000000002,0.5139000000000001
11.464614,0.47690000000000016,0.4818000000000002
11.484594,0.4762000000000002,0.49500000000000016
11.504686,0.47640000000000016,0.5005000000000002
11.524666,0.47810000000000014,0.5004000000000002
11.544759,0.47900000000000015,0.5034000000000002
11.564739,0.47880000000000017,0.5063000000000002
11.584831,0.47890000000000016,0.5070000000000001
11.604811,0.47890000000000016,0.5072000000000002
11.624903,0.4782000000000001,0.5079000000000001
11.644884,0.4782000000000001,0.5068000000000001
11.664977,0.47730000000000017,0.5082000000000002
11.684956,0.47700000000000015,0.5081000000000001
11.705048,0.47730000000000017,0.5093000000000002
11.725028,0.47630000000000017,0.5154000000000002
11.745121,0.47550000000000014,0.5157000000000002
11.765102,0.47560000000000013,0.5151000000000001
11.785194,0.47540000000000016,0.5155000000000002
11.805174,0.4752000000000002,0.5154000000000002
11.825266,0.4752000000000002,0.5156000000000002
11.845246,0.4752000000000002,0.5162000000000002
11.865338,0.47590000000000016,0.5216000000000002
11.885319,0.47650000000000015,0.5207000000000002
11.90541,0.47640000000000016,0.5199000000000001
11.925391,0.47750000000000015,0.5137000000000002
11.945484,0.47710000000000014,0.5135000000000002
11.965464,0.47650000000000015,0.5138000000000001
11.985556,0.47660000000000013,0.5141000000000001
12.005536,0.47690000000000016,0.5138000000000001
12.025629,0.47710000000000014,0.5138000000000001
12.045609,0.4767000000000002,0.5144000000000002
12.065702,0.47660000000000013,0.5144000000000002
12.085681,0.47650000000000015,0.5141000000000001
12.105773,0.47630000000000017,0.5146000000000002
12.125754,0.4757000000000002,0.5209000000000001
